female,race,age,education,income,married,unemployed,homemaker,rellig,attend,pid7_r,pid2_r,ideology_c,followpol,campint,vote12,who12,who12_r,voteprim,whoprim,whoprim_r,whoprim_trump,intendvote,intendwho,intend_r,intend_trump,intendstrength,intendstrength_trump,vote16,who16,who16_r,who16_trump,prefercand,prefertrump,switch_trump,switch_trumpr,abstainer_r,abstainer_trump,new_r,switcher_r,demangry_rc,demhope,demafraid_rc,demproud,demdisgust_rc,demaffect,repangry_rc,rephope,repafraid_rc,repproud,repdisgust_rc,repaffect,femscale,femscale_rc,antifemscale,tradfamily,womenmedia,womenfavors,womenprob,womendisc,sexismremarks,sexismfail,sexismpower,sexismleash,sexism_hostile,sexism_hostile.rc,sexism,heardvideo,mattervideo,economy,worldpos,whitejobloss,whitegov1,whitegov2,whiteunfair,whitelaws,whiteid,americanid,immgoodecon_rc,immharmcult,immincreasecrime,negimm,rrfavors,rrslavery_rc,rrless_rc,rrtry,rrscale,muslimsviolent,auth1,auth2,auth3,auth4,auth,domspending,defensespending,fightisis,allowrefugees,raiseminwage,actclimate,aca,toopc,repwomen,repwomen.rc,demwomen
1,"White, nonHispanic",71,11,1,1,0,0,4,5,5,1,4,4,2,1,Mitt Romney,1,1,Bernie Sanders,0,0,1,,,,,,1,Donald Trump,1,1,0,0,1,,0,,0,0,4,2,3,2,3,14,4,2,4,2,3,15,1,5,1,6,7,,,,3,4,3,3,10,8,13,1,2,3,1,4,1,1,1,2,1,5,4,3,3,10,5,2,3,4,14,4,3,1,3,3,10,5,6,7,5,3,4,2,2,4,4,7
1,"White, nonHispanic",82,14,21,0,0,0,4,5,5,1,4,3,2,1,Mitt Romney,1,1,Ted Cruz,1,0,1,Donald Trump,1,1,1,3,1,Donald Trump,1,1,0,0,1,1,0,,0,0,,1,4,2,4,,4,2,5,2,4,17,1,5,1,6,4,2,3,9,2,2,3,2,7,11,9,0,,4,2,2,0,0,0,3,3,5,4,2,2,8,5,4,5,4,18,5,3,3,3,1,10,4,6,6,4,4,4,4,3,4,4,4
1,"Asian, native Hawaiian or other Pacif Islr,nonHispanic",35,10,17,1,0,0,2,5,6,1,4,2,2,0,,,0,,,,1,,,,,,1,Donald Trump,1,1,0,0,,,,,1,,5,2,4,1,4,16,4,2,3,1,4,14,4,2,2,4,1,1,2,4,3,3,4,3,10,8,13,0,,3,1,,1,2,2,,,4,3,3,4,10,5,3,3,5,16,4,3,3,1,1,8,4,4,5,3,4,4,3,3,4,4,5
1,"White, nonHispanic",59,13,25,1,0,0,1,1,1,0,2,4,3,0,,,0,,,,1,Hillary Clinton,0,0,1,2,1,Hillary Clinton,0,0,1,0,,,,,,,4,4,4,4,4,20,1,1,1,1,1,5,4,2,1,2,7,5,5,17,1,2,2,1,5,13,6,1,5,2,2,2,0,0,0,1,1,2,5,1,1,7,1,1,1,1,4,4,1,1,1,1,4,7,3,1,7,4,7,7,1,1,7,7
1,"White, nonHispanic",80,9,11,0,0,0,3,2,3,0,2,5,3,1,Barack Obama,0,0,,,,0,,,,,,0,,,,,,,,,0,,,5,4,5,4,5,23,1,1,3,1,1,7,1,5,1,7,3,4,3,10,,3,2,3,8,10,,1,5,4,2,2,0,0,0,5,1,4,3,2,1,6,4,4,4,1,13,1,3,3,3,1,10,7,,4,7,4,6,4,2,2,6,6
1,"Black, nonHispanic",52,14,25,1,1,0,3,2,1,0,5,4,2,1,Barack Obama,0,0,,,,1,,,,,,1,Hillary Clinton,0,0,0,0,,,,,,,5,3,5,4,5,22,2,1,2,1,2,8,4,2,2,4,4,3,2,9,4,3,3,3,9,9,13,1,5,3,3,,1,3,3,,,5,3,3,2,8,4,3,2,2,11,5,3,3,3,2,11,4,,5,2,4,4,6,1,2,6,7
1,Hispanic,31,10,2,0,0,0,1,1,1,0,2,1,2,0,,,1,Bernie Sanders,0,0,1,Hillary Clinton,0,0,2,1,1,Hillary Clinton,0,0,0,0,0,,,,,,4,2,3,3,4,16,2,1,2,1,2,8,3,3,1,,7,5,5,17,2,1,2,1,4,14,6,1,4,2,,,1,3,3,,3,5,3,2,3,8,1,1,3,1,6,2,1,1,1,3,6,6,3,6,4,4,7,6,1,1,7,7
0,Other nonHispanic incl multiple races [WEB: blank 'Other' counted as a race],43,11,21,1,0,0,4,4,6,1,6,3,3,1,Mitt Romney,1,0,,,,1,Donald Trump,1,1,2,4,1,Donald Trump,1,1,0,0,,,0,,0,0,4,1,2,1,2,10,5,3,5,3,4,20,1,5,1,4,4,3,4,11,3,3,3,3,9,9,12,1,2,2,1,,0,0,0,,1,4,3,3,3,9,3,4,4,2,13,5,3,3,3,1,10,1,6,5,1,3,3,2,3,5,3,5
0,"White, nonHispanic",51,13,26,0,0,0,1,2,1,0,2,4,3,1,Barack Obama,0,1,Hillary Clinton,0,0,1,Hillary Clinton,0,0,1,2,1,Hillary Clinton,0,0,1,0,0,,,,,,4,4,5,4,5,22,2,1,4,1,2,10,3,3,2,4,4,,4,,3,2,3,2,7,11,10,1,5,4,2,2,1,1,1,4,2,4,4,2,2,8,3,3,2,2,10,4,3,1,1,1,6,5,3,2,6,4,7,7,2,2,6,4
1,Hispanic,37,3,5,1,0,1,2,1,4,,4,4,2,0,,,0,,,,,,,,,,,,,,,,,,,0,,,4,1,4,1,4,14,4,1,4,1,4,14,1,5,1,4,4,2,2,8,3,5,4,3,12,6,15,1,3,3,2,,1,3,3,,1,3,5,3,1,9,4,1,3,5,13,4,3,3,3,1,10,5,,1,4,4,4,4,3,4,4,4
0,"Native American or Alaska Native, nonHispanic",31,8,14,0,0,0,1,1,4,,4,2,1,0,,,0,,,,1,Donald Trump,1,1,2,4,,,,,,,,,,1,,,3,4,4,3,4,18,3,3,4,3,4,17,3,3,2,4,4,3,3,10,4,3,3,4,10,8,14,1,3,3,2,,1,2,2,,,4,2,4,3,9,5,2,3,4,14,5,1,3,1,3,8,,6,6,1,4,4,2,4,2,6,6
1,"Black, nonHispanic",43,10,9,0,0,0,4,4,2,0,6,4,3,1,Barack Obama,0,0,,,,1,Hillary Clinton,0,0,1,2,0,,,,,,,,,0,,,4,5,4,4,4,21,2,1,2,1,1,7,1,5,3,4,4,5,3,12,5,2,1,1,4,14,9,1,5,4,1,,1,3,3,,,5,3,2,1,6,5,4,4,2,15,7,3,3,3,3,12,4,4,3,3,4,4,4,2,2,6,6
0,"White, nonHispanic",54,9,15,0,0,0,2,1,4,,4,3,3,1,Mitt Romney,1,1,Donald Trump,1,1,1,Donald Trump,1,1,2,4,1,Donald Trump,1,1,1,1,0,0,0,,0,0,2,1,1,1,2,7,4,4,4,2,5,19,1,5,1,7,6,3,3,12,3,3,3,3,9,9,12,1,3,3,1,4,0,0,0,4,3,5,1,5,5,11,4,1,4,5,14,6,3,3,1,2,9,,,7,1,4,4,1,2,6,2,4
1,"White, nonHispanic",37,13,22,1,0,0,2,3,1,0,1,5,3,1,Barack Obama,0,1,Hillary Clinton,0,0,1,Hillary Clinton,0,0,1,2,1,Hillary Clinton,0,0,1,0,0,,,,,,5,4,5,5,5,24,1,1,1,1,2,6,5,1,1,4,6,5,5,16,1,1,1,1,3,15,4,1,5,4,2,1,1,3,3,1,2,4,5,1,1,7,1,2,2,1,6,2,1,1,1,1,4,5,4,2,7,4,7,7,2,1,7,7
1,"White, nonHispanic",68,15,2,0,0,0,4,6,7,1,7,5,3,1,Mitt Romney,1,1,Donald Trump,1,1,1,Donald Trump,1,1,1,3,,,,,,,,,1,,,,1,1,1,1,1,5,5,5,5,5,5,25,2,4,5,,,,,,5,4,1,1,6,12,11,,,2,1,,,,,,,,,,,,,,,,,,,,,,,1,7,7,1,,1,1,4,,,
0,Hispanic,67,13,13,0,0,0,4,5,3,0,4,4,3,1,Barack Obama,0,1,Bernie Sanders,0,0,1,Hillary Clinton,0,0,1,2,1,Hillary Clinton,0,0,1,0,0,,,,,,5,4,5,2,3,19,4,1,5,1,2,13,1,5,1,4,6,4,4,14,4,3,2,1,6,12,10,1,4,3,2,,0,0,0,,2,4,4,1,1,6,1,1,1,1,4,2,3,1,1,1,6,4,4,4,7,4,7,7,3,1,7,4
0,"White, nonHispanic",50,14,23,0,0,0,3,5,6,1,4,2,2,1,Mitt Romney,1,0,,,,1,Donald Trump,1,1,2,4,1,Donald Trump,1,1,1,1,,,0,,0,0,3,2,4,2,4,15,4,3,4,3,4,18,1,5,1,4,4,4,4,12,4,2,2,2,6,12,10,1,3,4,1,2,0,0,0,3,3,5,3,2,2,7,4,3,4,4,15,4,3,3,1,3,10,4,5,4,2,4,4,4,3,4,4,4
0,"White, nonHispanic",64,13,22,0,1,0,3,4,3,0,4,5,3,1,Barack Obama,0,1,Ted Cruz,1,0,1,,,,,,0,,,,,,,,,1,,,3,2,4,3,5,17,5,2,4,3,5,19,1,5,1,4,4,4,4,12,3,3,3,3,9,9,12,1,3,4,3,4,1,2,2,5,4,4,4,3,3,10,4,3,3,4,14,3,3,3,1,1,8,5,5,7,4,4,4,7,3,6,2,6
0,"Black, nonHispanic",37,14,24,1,0,0,2,1,2,0,2,5,3,1,Barack Obama,0,0,,,,1,Hillary Clinton,0,0,1,2,1,Hillary Clinton,0,0,1,0,,,,,,,5,4,5,4,5,23,5,1,2,1,1,10,4,2,1,4,6,5,5,16,4,1,1,1,3,15,7,1,3,3,1,,1,3,3,,,3,4,3,2,9,4,1,3,3,11,2,3,3,3,1,10,4,3,1,4,4,7,6,3,1,7,4
1,Hispanic,50,14,15,0,0,0,4,3,3,0,4,3,3,1,Barack Obama,0,0,,,,,,,,,,1,,,,,,,,,,,,5,4,5,4,5,23,2,1,4,1,2,10,3,3,2,5,7,3,2,12,4,3,4,3,10,8,14,1,4,3,3,,1,2,2,,4,3,4,2,2,8,4,3,4,4,15,3,3,1,3,1,8,5,4,5,4,4,7,6,2,1,7,7
0,"White, nonHispanic",74,13,3,0,0,0,4,1,3,0,1,5,3,1,Barack Obama,0,0,,,,1,Hillary Clinton,0,0,1,2,1,Hillary Clinton,0,0,1,0,,,,,,,5,2,5,4,5,21,5,1,4,1,1,12,5,1,1,4,6,5,4,15,1,1,1,1,3,15,4,1,5,3,2,1,1,3,3,1,1,1,5,1,1,7,1,1,1,1,4,3,1,1,1,1,4,6,1,1,7,4,7,7,2,1,7,6
0,"White, nonHispanic",53,13,28,1,0,0,3,2,7,1,6,5,3,1,Mitt Romney,1,1,Ted Cruz,1,0,,,,,,,1,,,,,,,,1,,,,3,1,2,1,2,9,4,4,4,3,4,19,1,5,4,4,6,4,4,14,3,3,2,1,6,12,9,1,3,3,1,2,0,0,0,3,2,5,4,4,3,11,4,2,4,4,14,4,3,3,1,1,8,2,6,7,1,3,1,1,4,4,4,6
0,"White, nonHispanic",66,13,23,0,0,0,1,1,7,1,4,3,3,1,Mitt Romney,1,1,Donald Trump,1,1,1,Donald Trump,1,1,1,3,1,Donald Trump,1,1,1,1,0,0,0,,0,0,1,1,1,1,1,5,4,5,4,2,4,19,1,5,1,7,4,4,5,13,3,4,3,4,11,7,14,1,4,2,1,5,1,3,3,3,1,5,2,4,5,11,5,5,5,5,20,7,3,3,3,3,12,1,7,2,1,4,4,6,1,7,1,6
0,Hispanic,47,9,17,0,0,0,1,1,5,1,4,3,1,0,,,1,Donald Trump,1,1,1,Donald Trump,1,1,1,3,1,Donald Trump,1,1,1,1,0,0,,,1,,1,1,1,1,1,5,5,5,4,4,5,23,3,3,2,7,4,5,5,14,3,3,3,3,9,9,12,1,1,1,1,,0,0,0,,2,5,4,2,3,9,5,5,5,5,20,5,3,3,1,1,8,2,4,4,1,3,4,1,3,7,1,4
0,Other nonHispanic incl multiple races [WEB: blank 'Other' counted as a race],37,13,25,1,0,0,1,1,4,,4,4,2,0,,,0,,,,0,,,,,,0,,,,,,,,,0,,,5,2,3,2,5,17,1,1,1,1,1,5,3,3,1,4,7,5,3,15,2,1,1,1,3,15,5,1,5,4,1,,1,3,3,,1,3,5,1,1,7,1,1,2,1,5,1,1,1,1,1,4,6,1,3,7,4,7,6,3,1,7,6
0,"White, nonHispanic",38,9,13,0,0,0,2,3,5,1,6,3,2,1,Mitt Romney,1,0,,,,1,Donald Trump,1,1,1,3,1,Donald Trump,1,1,1,1,,,0,,0,0,1,1,1,1,1,5,5,4,5,4,5,23,1,5,1,6,2,3,3,8,4,5,3,4,12,6,16,1,1,1,1,4,0,0,0,4,2,4,4,3,4,11,1,5,5,5,16,2,1,1,1,1,4,1,6,7,1,3,2,2,4,6,2,1
0,Hispanic,30,8,1,0,0,0,2,2,4,,5,2,2,0,,,0,,,,,,,,,,,,,,,,,,,0,,,5,2,5,1,5,18,5,1,5,1,5,17,3,3,1,7,4,1,1,6,3,1,1,1,3,15,6,0,,3,3,,,,,,,,4,2,3,9,5,2,4,2,13,,3,3,3,3,12,4,4,4,4,4,6,4,3,4,4,4
0,"White, nonHispanic",68,4,8,1,0,0,2,2,2,0,4,3,2,0,,,0,,,,1,Hillary Clinton,0,0,1,2,,,,,,,,,,,,,5,4,5,3,4,21,4,1,4,1,4,14,1,5,1,,,,,,3,2,2,2,6,12,9,,,3,2,,,,,,,,,,,,,,,,,,,,,,,3,4,4,4,,4,2,3,,,
1,Hispanic,28,10,5,0,1,0,1,1,5,1,3,4,2,1,Barack Obama,0,0,,,,,,,,,,,,,,,,,,,0,,,4,5,5,2,5,21,1,5,4,1,3,14,5,1,1,5,4,3,2,9,5,5,5,5,15,3,20,0,,4,3,,,,,,,,3,3,2,8,5,3,2,5,15,,1,3,1,3,8,5,5,7,1,1,4,7,4,2,6,4
0,"White, nonHispanic",31,10,14,0,0,0,1,2,5,1,4,2,2,0,,,0,,,,1,Donald Trump,1,1,2,4,1,Donald Trump,1,1,1,1,,,,,1,,3,1,5,1,4,14,4,2,5,2,4,17,2,4,1,4,2,5,4,11,2,2,4,2,8,10,10,1,2,3,1,2,1,1,1,3,3,4,3,2,4,9,3,3,3,3,12,6,3,1,1,1,6,2,5,6,2,3,6,1,3,3,5,3
0,"White, nonHispanic",71,9,14,1,0,0,2,2,6,1,4,4,1,0,,,0,,,,,,,,,,,,,,,,,,,1,,,4,4,2,1,2,13,5,2,4,1,5,17,1,5,1,3,3,5,4,12,4,4,4,4,12,6,16,1,3,4,1,2,1,2,2,3,5,5,2,4,4,10,5,4,4,5,18,6,3,3,3,3,12,4,7,6,1,4,6,5,4,4,4,4
1,"White, nonHispanic",30,11,24,1,0,0,4,3,2,0,4,3,2,0,,,0,,,,1,Donald Trump,1,1,1,3,0,,,,,,,,,1,,,4,3,5,2,5,19,4,4,5,2,5,20,3,3,1,6,4,5,4,13,4,2,2,2,6,12,10,1,2,2,1,3,1,2,2,3,3,4,2,4,4,10,2,2,3,1,8,2,3,3,1,1,8,4,5,6,1,4,7,1,3,6,2,6
,"White, nonHispanic",57,9,,1,0,0,1,1,3,0,3,4,3,1,Barack Obama,0,0,,,,1,Gary Johnson,0,0,1,2,1,Jill Stein,0,0,1,0,,,,,,,3,2,5,2,5,17,2,1,3,1,1,8,,,,4,6,,4,,,,,,,,,1,5,2,2,2,1,2,2,2,1,3,5,1,2,8,2,1,2,1,6,4,3,1,1,1,6,4,4,2,7,4,4,6,,2,6,7
0,"Black, nonHispanic",30,11,15,0,0,0,3,2,3,0,3,2,2,1,Barack Obama,0,1,Hillary Clinton,0,0,1,Hillary Clinton,0,0,1,2,1,Hillary Clinton,0,0,1,0,0,,,,,,5,4,4,4,5,22,2,2,2,1,2,9,2,4,1,4,5,4,4,13,1,1,1,1,3,15,4,1,2,4,2,,1,2,2,,,4,4,2,4,10,1,4,5,4,14,4,3,1,3,1,8,4,4,3,6,4,7,6,3,6,2,7
1,"White, nonHispanic",46,13,26,1,0,1,4,3,7,1,6,5,2,1,Mitt Romney,1,0,,,,1,Donald Trump,1,1,1,3,1,Donald Trump,1,1,1,1,,,0,,0,0,2,1,5,1,4,13,5,2,5,1,5,18,2,4,1,5,4,4,4,12,3,2,2,1,5,13,8,1,1,2,1,2,1,1,1,2,1,2,4,2,1,7,4,2,5,1,12,1,1,1,1,1,4,1,1,1,7,3,4,1,3,5,3,4
1,"White, nonHispanic",59,9,12,0,0,0,3,3,7,1,4,3,2,1,Mitt Romney,1,0,,,,1,Donald Trump,1,1,1,3,,,,,,,,,1,,,,2,1,2,1,2,8,4,4,4,4,5,21,3,3,2,,,,,,4,5,4,3,12,6,16,,,2,1,,,,,,,,,,,,,,,,,,,,,,,4,5,6,2,,6,6,1,,,
1,"White, nonHispanic",68,14,25,1,0,0,4,3,7,1,6,4,3,1,Mitt Romney,1,1,Donald Trump,1,1,,,,,,,1,,,,,,,,1,,,,2,1,1,1,1,6,5,5,5,4,5,24,1,5,2,4,4,3,2,9,4,3,3,,,,,1,2,2,1,3,1,2,2,4,3,5,4,3,3,10,4,5,4,4,17,7,3,1,1,3,8,3,6,7,1,4,1,1,3,6,2,2
0,"White, nonHispanic",57,12,25,1,0,0,2,1,7,1,6,1,3,0,,,0,,,,1,Donald Trump,1,1,1,3,1,Donald Trump,1,1,1,1,,,,,1,,1,1,1,1,1,5,4,3,5,3,4,19,1,5,1,4,7,,3,,3,3,3,4,10,8,13,1,1,1,1,3,1,2,2,1,1,5,3,3,4,10,5,5,5,5,20,4,3,2,2,2,9,,6,7,1,4,4,1,4,6,2,4
1,"White, nonHispanic",67,9,7,0,0,0,4,4,1,0,4,3,1,1,Barack Obama,0,0,,,,0,,,,,,1,Hillary Clinton,0,0,1,0,,,,,,,2,1,5,1,3,12,2,1,2,1,1,7,1,5,1,4,1,2,2,5,4,3,3,4,10,8,14,1,5,3,1,1,1,2,2,2,1,5,2,2,5,9,5,5,5,5,20,6,3,3,3,1,10,1,,7,1,3,4,7,4,2,6,4
1,Hispanic,18,9,18,0,0,0,3,3,1,0,4,4,3,0,,,0,,,,,,,,,,,,,,,,,,,0,,,5,5,5,5,5,25,1,1,1,1,1,5,4,2,2,4,6,4,4,14,3,4,3,4,11,7,14,1,5,4,2,,1,3,3,,2,5,5,2,2,9,5,1,1,2,9,4,3,3,3,3,12,5,4,4,4,3,6,6,2,1,7,6
0,Hispanic,18,8,11,0,0,0,4,1,3,0,4,3,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,4,3,3,2,4,16,2,1,3,2,2,10,2,4,2,,,,,,3,4,2,4,10,8,13,,,4,2,,,,,,,,,,,,,,,,,,,,,,,6,7,4,3,,4,6,2,,,
0,"White, nonHispanic",67,14,14,0,0,0,1,2,1,0,3,2,3,1,Barack Obama,0,1,Hillary Clinton,0,0,1,Hillary Clinton,0,0,1,2,1,Hillary Clinton,0,0,1,0,0,,,,,,5,4,5,3,4,21,2,1,2,1,2,8,3,3,2,5,4,4,4,12,5,2,3,2,7,11,12,1,4,4,2,2,0,0,0,3,3,4,3,1,4,8,4,2,3,2,11,4,3,1,1,1,6,4,4,3,6,4,6,6,3,1,7,6
0,"Black, nonHispanic",40,10,7,0,0,0,3,1,1,0,7,2,2,1,Barack Obama,0,1,Hillary Clinton,0,0,1,Hillary Clinton,0,0,1,2,1,Hillary Clinton,0,0,1,0,0,,,,,,5,1,5,5,5,21,1,3,1,1,1,7,4,2,4,7,1,2,4,7,5,5,5,5,15,3,20,1,1,4,3,,1,3,3,,,5,5,5,5,15,5,1,1,5,12,7,3,3,3,3,12,7,7,3,2,4,4,5,1,1,7,7
0,"White, nonHispanic",37,10,4,,1,0,4,2,1,0,1,2,3,1,Barack Obama,0,0,,,,1,Hillary Clinton,0,0,1,2,0,,,,,,,,,1,,,2,4,5,4,5,20,4,4,2,4,2,16,2,4,3,7,7,3,1,11,,,,,,,,1,2,4,3,3,0,0,0,4,4,5,4,4,4,12,4,1,1,4,10,6,1,1,1,1,4,3,4,7,7,,4,7,2,,,7
0,"White, nonHispanic",77,16,24,1,0,0,3,3,2,0,3,4,2,1,Barack Obama,0,0,,,,1,Hillary Clinton,0,0,1,2,1,Hillary Clinton,0,0,1,0,,,,,,,4,4,5,4,5,22,2,1,2,1,2,8,4,2,2,,4,4,4,12,3,2,1,1,4,14,7,1,5,3,2,2,0,0,0,2,3,4,4,2,3,9,2,2,2,1,7,3,1,1,1,1,4,5,5,4,4,4,6,7,1,2,6,6
1,"White, nonHispanic",56,13,18,0,0,0,2,1,4,,4,4,3,1,Barack Obama,0,0,,,,0,,,,,,1,Hillary Clinton,0,0,0,0,,,,,,,5,1,5,2,5,18,2,1,1,1,5,10,3,3,4,4,4,4,4,12,1,4,3,1,8,10,9,1,4,2,1,1,0,0,0,5,1,5,3,2,2,7,4,4,4,2,14,6,3,1,1,1,6,,,,4,4,,7,3,1,7,4
1,"White, nonHispanic",9,10,,0,0,0,,1,3,0,6,5,3,1,Mitt Romney,1,1,Donald Trump,1,1,1,Donald Trump,1,1,1,3,1,Donald Trump,1,1,1,1,0,0,0,,0,0,2,2,2,1,2,9,5,4,5,4,4,22,3,3,1,4,7,5,3,15,3,3,3,3,9,9,12,1,1,2,1,3,1,3,3,5,5,5,,,4,,5,5,5,5,20,7,3,3,2,1,9,4,5,2,1,4,4,1,4,6,2,1
1,"Native American or Alaska Native, nonHispanic",47,12,17,1,1,0,2,1,5,1,4,5,3,1,Mitt Romney,1,0,,,,1,Donald Trump,1,1,1,3,1,Donald Trump,1,1,1,1,,,0,,0,0,2,1,3,1,3,10,4,5,5,5,5,24,4,2,1,4,1,4,4,9,3,1,4,4,9,9,12,1,1,1,1,,1,2,2,,,5,1,5,5,11,3,1,5,5,14,2,3,3,3,3,12,5,7,7,1,4,6,7,4,4,4,4
1,"White, nonHispanic",75,9,1,1,0,0,1,1,1,0,2,3,3,1,Barack Obama,0,1,Hillary Clinton,0,0,1,Hillary Clinton,0,0,1,2,1,Hillary Clinton,0,0,1,0,0,,,,,,5,4,4,4,5,22,2,1,4,1,2,10,3,3,1,5,4,4,4,12,2,2,3,2,7,11,9,1,5,2,1,2,1,1,1,1,3,5,3,1,3,7,2,2,3,2,9,3,3,2,1,1,7,3,5,6,2,4,6,2,3,2,6,7
0,"White, nonHispanic",71,14,25,1,0,0,1,3,1,0,1,5,2,1,Barack Obama,0,1,Hillary Clinton,0,0,1,Hillary Clinton,0,0,1,2,1,Hillary Clinton,0,0,1,0,0,,,,,,4,4,4,4,4,20,1,1,1,2,2,7,4,2,1,4,7,5,4,16,1,1,3,1,5,13,6,1,4,4,1,1,1,1,1,5,3,4,4,1,1,6,2,1,2,1,6,2,3,1,1,1,6,7,1,1,7,4,7,7,1,1,7,7
1,Hispanic,67,13,18,1,0,0,4,3,3,0,4,5,3,1,Barack Obama,0,0,,,,1,Gary Johnson,0,0,1,2,1,Hillary Clinton,0,0,1,0,,,,,,,4,2,4,3,4,17,1,1,1,1,1,5,4,2,1,4,4,5,4,13,3,2,1,3,6,12,9,1,4,4,2,,0,0,0,,,4,4,1,2,7,4,1,1,1,7,3,3,1,1,1,6,4,5,7,2,4,6,4,2,1,7,4
0,"White, nonHispanic",9,14,,1,0,0,2,2,2,0,2,4,2,1,Barack Obama,0,1,Bernie Sanders,0,0,1,Hillary Clinton,0,0,1,2,1,Hillary Clinton,0,0,1,0,0,,,,,,5,4,5,3,5,22,5,1,4,1,2,13,3,3,1,,4,4,4,12,2,,,,,,,1,5,4,2,,1,1,1,1,,3,5,1,,,2,2,1,,,,,1,1,1,,5,3,,5,4,,5,1,1,7,
0,"White, nonHispanic",26,9,1,0,0,0,1,1,5,1,4,2,1,0,,,0,,,,0,,,,,,1,Donald Trump,1,1,0,0,,,,,1,,4,1,3,2,2,12,4,1,4,2,4,15,2,4,1,4,4,4,4,12,3,3,3,3,9,9,12,1,2,2,1,1,0,0,0,3,1,2,4,2,3,9,3,4,3,2,12,5,1,1,1,3,6,,2,4,4,4,6,2,3,4,4,5
1,"White, nonHispanic",25,13,15,0,0,0,1,2,6,1,4,3,1,1,Barack Obama,0,1,Bernie Sanders,0,0,1,Gary Johnson,0,0,2,1,1,Gary Johnson,0,0,0,0,0,,,,,,2,2,2,5,2,13,2,1,2,1,2,8,3,3,2,4,4,4,4,12,4,3,2,2,7,11,11,1,4,3,1,1,1,1,1,3,2,2,5,1,2,8,3,4,2,2,11,3,1,3,1,1,6,3,4,2,4,4,6,4,3,3,5,6
0,"White, nonHispanic",61,9,9,0,0,0,3,2,5,1,6,5,3,1,Mitt Romney,1,1,Donald Trump,1,1,1,Donald Trump,1,1,1,3,,,,,,,,,1,,,,1,1,1,1,1,5,4,5,5,4,5,23,1,5,2,,,,,,3,3,3,3,9,9,12,,,2,1,,,,,,,,,,,,,,,,,,,,,,,3,5,6,1,,1,1,4,,,
1,"Asian, native Hawaiian or other Pacif Islr,nonHispanic",31,15,28,1,0,0,2,2,5,1,5,4,3,1,Mitt Romney,1,1,John Kasich,0,0,1,Gary Johnson,0,0,2,1,1,Gary Johnson,0,0,0,0,0,,,,,1,2,2,3,2,4,13,1,1,2,1,1,6,3,3,1,4,4,4,4,12,2,1,1,1,3,15,5,1,4,3,2,,0,0,0,,,3,4,1,3,8,4,2,3,4,13,5,3,3,1,1,8,3,4,6,5,3,6,7,1,2,6,7
1,"White, nonHispanic",27,10,19,0,0,0,1,1,1,0,2,4,3,1,Barack Obama,0,0,,,,1,Hillary Clinton,0,0,2,1,1,Hillary Clinton,0,0,1,0,,,,,,,4,5,4,4,5,22,2,1,2,1,3,9,3,3,1,4,7,4,4,15,1,4,4,2,10,8,11,1,5,4,2,1,1,3,3,4,5,5,4,3,2,9,2,1,1,1,5,6,1,1,1,1,4,5,2,1,5,4,7,7,1,1,7,7
1,"Black, nonHispanic",38,10,1,0,0,0,3,3,4,,6,4,2,1,Barack Obama,0,0,,,,1,Hillary Clinton,0,0,1,2,1,Hillary Clinton,0,0,0,0,,,,,,,5,2,5,5,5,22,4,1,5,1,2,13,5,1,3,4,7,1,1,9,3,4,3,3,10,8,13,1,4,4,3,,0,0,0,,,5,4,5,5,14,5,1,2,3,11,5,2,3,3,2,10,7,,6,4,4,7,6,1,1,7,7
1,"White, nonHispanic",39,13,21,0,0,0,1,1,1,0,2,5,3,1,Barack Obama,0,1,Hillary Clinton,0,0,1,Hillary Clinton,0,0,1,2,1,Hillary Clinton,0,0,1,0,0,,,,,,5,5,5,5,5,25,1,1,1,1,1,5,5,1,1,4,7,5,5,17,2,1,1,1,3,15,5,1,5,5,2,1,1,1,1,3,1,4,5,1,1,7,1,1,1,1,4,2,1,3,1,1,6,5,,4,7,4,5,7,2,1,7,7
1,"White, nonHispanic",74,10,7,0,0,0,2,1,7,1,6,4,3,1,Mitt Romney,1,1,Donald Trump,1,1,1,Donald Trump,1,1,1,3,1,Donald Trump,1,1,1,1,0,0,0,,0,0,2,1,2,1,2,8,4,4,5,2,4,19,1,5,1,4,4,4,4,12,3,4,2,3,9,9,12,1,2,3,1,2,0,0,0,3,3,4,4,2,2,8,4,4,3,4,15,2,3,2,2,2,9,2,5,4,2,1,4,1,2,4,4,4
1,"White, nonHispanic",63,10,21,0,0,0,2,2,1,0,4,4,3,1,Barack Obama,0,0,,,,1,Hillary Clinton,0,0,1,2,1,Hillary Clinton,0,0,1,0,,,,,,,5,4,5,4,5,23,1,1,1,1,1,5,1,5,1,4,3,4,4,11,3,4,3,3,10,8,13,1,5,4,2,2,0,0,0,1,4,5,5,2,2,9,4,2,2,4,12,6,3,3,3,1,10,4,4,7,5,4,5,1,2,1,7,7
1,"White, nonHispanic",18,8,22,0,0,0,4,6,6,1,6,2,2,0,,,0,,,,1,Donald Trump,1,1,2,4,1,Donald Trump,1,1,1,1,,,,,1,,3,2,3,1,2,11,4,2,4,3,4,17,1,5,3,3,3,2,3,8,3,4,2,3,9,9,12,1,2,2,1,4,1,1,1,3,1,4,3,3,2,8,4,2,4,3,13,5,3,3,3,3,12,3,7,6,1,3,6,6,3,6,2,7
